52-44-88-571266-001-02 412      1 35002     2      1 20002     2     
52-44-88-571266-001-02 512      1 40002     2      1 25002     2     
52-44-88-571266-001-02 72                                            
73-02-97-011268-001-01 111  50002     2     2      2     2     2     
73-02-97-011268-001-01 22                                            
73-02-97-011268-001-01 32                                            
73-02-97-011268-001-01 42                                            
73-02-97-011268-001-01 52                                            
73-02-97-011268-001-01 62                                            
73-02-97-011268-001-01 72                                            
79-77-16-341269-001-01 111  60002     2     2      2     2     2     
79-77-16-341269-001-01 22                                            
79-77-16-341269-001-01 32                                            
79-77-16-341269-001-01 411  35002     2     2      2     2     2     
79-77-16-341269-001-01 52                                            
65-64-26-921270-001-01 12                                            
65-64-26-921270-001-01 22                                            
65-64-26-921270-001-01 32                                            
65-64-26-921270-001-01 42                                            
03-76-88-351272-001-01 1                                             
03-76-88-351272-001-01 22                                            
03-76-88-351272-001-01 311  25001 20002     2      1  5002     2     
03-76-88-351272-001-01 411  48002     2     2      2     2     1  200
03-76-88-351272-001-01 511 210002     2     2      2     2     2     
03-76-88-351272-001-01 611 105001150002     2      1 25002     2     
03-76-88-351272-001-01 72                                            
03-76-88-351272-001-01 82                                            
11-63-34-921273-001-01 111  70001 20002     2      1 15002     2     
11-63-34-921273-001-01 22                                            
11-63-34-921273-001-01 3                                             
11-63-34-921273-001-01 42                                            
11-63-34-921273-001-01 52                                            
11-63-34-921273-001-01 612      2     2     2      2     2     1 2800
11-63-34-921273-001-01 72                                            
11-63-34-921273-001-01 92                                            
25-92-53-561285-001-02 12                                            
25-92-53-561285-001-02 211 100002     2     2      2     2     2     
25-92-53-561285-001-02 32                                            
25-92-53-561285-001-02 42                                            
25-92-53-561285-001-02 511  35002     2     2      2     2     2     
53-55-81-031286-001-01 111  45001 15002     2      1 60002     2     
53-55-81-031286-001-01 22                                            
53-55-81-031286-001-01 311 150001 25002     1 100001 60002     2     
55-53-11-051287-001-01 111 350002     2     2      2     2     2     
